 RAX-2: TLE set good - Happy Tracking!
1341586064, 178.018381, 16.120250
1341586065, 178.091664, 16.007627
1341586066, 178.164416, 15.895493
1341586067, 178.236645, 15.783842
1341586068, 178.308356, 15.672673
1341586069, 178.379554, 15.561980
1341586070, 178.450248, 15.451758
1341586071, 178.520437, 15.342010
1341586072, 178.590130, 15.232729
1341586073, 178.659333, 15.123912
1341586074, 178.728050, 15.015555
1341586075, 178.796286, 14.907656
1341586076, 178.864048, 14.800209
1341586077, 178.931342, 14.693209
1341586078, 178.998167, 14.586661
1341586079, 179.064533, 14.480556
1341586080, 179.130443, 14.374892
1341586081, 179.195902, 14.269665
1341586082, 179.260915, 14.164872
1341586083, 179.325487, 14.060511
1341586084, 179.389622, 13.956578
1341586085, 179.453327, 13.853066
1341586086, 179.516602, 13.749979
1341586087, 179.579454, 13.647312
1341586088, 179.641886, 13.545061
1341586089, 179.703903, 13.443222
1341586090, 179.765510, 13.341793
1341586091, 179.826711, 13.240771
1341586092, 179.887511, 13.140150
1341586093, 179.947911, 13.039933
1341586094, 180.007916, 12.940115
1341586095, 180.067532, 12.840693
1341586096, 180.126761, 12.741663
1341586097, 180.185607, 12.643022
1341586098, 180.244075, 12.544769
1341586099, 180.302167, 12.446901
1341586100, 180.359891, 12.349410
1341586101, 180.417245, 12.252302
1341586102, 180.474234, 12.155570
1341586103, 180.530864, 12.059212
1341586104, 180.587136, 11.963225
1341586105, 180.643055, 11.867607
1341586106, 180.698624, 11.772354
1341586107, 180.753848, 11.677461
1341586108, 180.808727, 11.582932
1341586109, 180.863266, 11.488762
1341586110, 180.917469, 11.394947
1341586111, 180.971338, 11.301486
1341586112, 181.024876, 11.208376
1341586113, 181.078087, 11.115614
1341586114, 181.130977, 11.023195
1341586115, 181.183543, 10.931123
1341586116, 181.235791, 10.839393
1341586117, 181.287724, 10.748002
1341586118, 181.339346, 10.656947
1341586119, 181.390658, 10.566227
1341586120, 181.441663, 10.475839
1341586121, 181.492366, 10.385782
1341586122, 181.542770, 10.296048
1341586123, 181.592874, 10.206644
1341586124, 181.642683, 10.117564
1341586125, 181.692199, 10.028805
1341586126, 181.741426, 9.940365
1341586127, 181.790366, 9.852242
1341586128, 181.839022, 9.764434
1341586129, 181.887397, 9.676936
1341586130, 181.935491, 9.589753
1341586131, 181.983309, 9.502878
1341586132, 182.030852, 9.416311
1341586133, 182.078124, 9.330048
1341586134, 182.125126, 9.244089
1341586135, 182.171861, 9.158431
1341586136, 182.218331, 9.073073
1341586137, 182.264541, 8.988008
1341586138, 182.310490, 8.903243
1341586139, 182.356181, 8.818771
1341586140, 182.401616, 8.734591
1341586141, 182.446798, 8.650702
1341586142, 182.491729, 8.567101
1341586143, 182.536412, 8.483787
1341586144, 182.580850, 8.400754
1341586145, 182.625042, 8.318008
1341586146, 182.668991, 8.235544
1341586147, 182.712700, 8.153360
1341586148, 182.756171, 8.071454
1341586149, 182.799406, 7.989825
1341586150, 182.842407, 7.908471
1341586151, 182.885178, 7.827388
1341586152, 182.927716, 7.746580
1341586153, 182.970027, 7.666042
1341586154, 183.012111, 7.585774
1341586155, 183.053972, 7.505773
1341586156, 183.095609, 7.426039
1341586157, 183.137027, 7.346569
1341586158, 183.178225, 7.267363
1341586159, 183.219209, 7.188415
1341586160, 183.259975, 7.109731
1341586161, 183.300529, 7.031307
1341586162, 183.340871, 6.953141
1341586163, 183.381003, 6.875231
1341586164, 183.420927, 6.797577
1341586165, 183.460645, 6.720177
1341586166, 183.500160, 6.643027
1341586167, 183.539470, 6.566133
1341586168, 183.578579, 6.489489
1341586169, 183.617489, 6.413094
1341586170, 183.656200, 6.336948
1341586171, 183.694715, 6.261050
1341586172, 183.733036, 6.185398
1341586173, 183.771163, 6.109991
1341586174, 183.809100, 6.034826
1341586175, 183.846845, 5.959907
1341586176, 183.884401, 5.885231
1341586177, 183.921771, 5.810796
1341586178, 183.958954, 5.736602
1341586179, 183.995954, 5.662648
1341586180, 184.032771, 5.588933
1341586181, 184.069408, 5.515454
1341586182, 184.105863, 5.442214
1341586183, 184.142141, 5.369212
1341586184, 184.178241, 5.296446
1341586185, 184.214166, 5.223915
